real_mean,est_mean,real_S,est_S
2.4536426,2.519793005453563,1.0286165,0.43811742627208594
2.4536426,2.4348463557203304,1.0286165,0.005394354743317287
2.4536426,2.1007317078635808,1.0286165,0.18146882938148967
2.4536426,3.0480335972986494,1.0286165,0.5673259284357446
2.4536426,2.5724782340184476,1.0286165,0.20638127854890276
2.4536426,2.457610473490292,1.0286165,0.9932941817291527
2.4536426,2.3555503025431825,1.0286165,0.45264125458243387
2.4536426,1.647816792977721,1.0286165,0.5291262439021259
2.4536426,1.395629453477824,1.0286165,1.5988265442874565
2.4536426,3.018477568617648,1.0286165,0.8158667965379882
2.4536426,3.7136484607564175,1.0286165,0.9085596862358076
2.4536426,2.6629744025530906,1.0286165,0.8685911057303182
2.4536426,1.787412319498512,1.0286165,0.21404116594534028
2.4536426,4.087338768828952,1.0286165,0.37303103366181145
2.4536426,2.8182566946225336,1.0286165,0.16904349686464015
2.4536426,2.35820782406693,1.0286165,0.6154157388011411
2.4536426,1.748342812987002,1.0286165,0.56315594402337
2.4536426,2.6402912960695293,1.0286165,0.5653780870780347
2.4536426,1.6907660373689968,1.0286165,0.5874493119752376
2.4536426,3.417084781866463,1.0286165,0.9083957310368946
2.4536426,2.657115919440644,1.0286165,0.7331307652601344
2.4536426,2.9782104700883423,1.0286165,0.6500404035957195
2.4536426,2.0095278298584445,1.0286165,1.129958194484259
2.4536426,2.2343665303965285,1.0286165,0.8172860489133535
2.4536426,2.598062417789841,1.0286165,0.33036768097129343
2.4536426,2.6817888281110887,1.0286165,1.4671456608373261
2.4536426,2.7536569527151635,1.0286165,1.7307729830978924
2.4536426,2.6725935050106893,1.0286165,0.07332757911769128
2.4536426,2.184722063362306,1.0286165,0.5916164941362435
2.4536426,2.9458798443691645,1.0286165,0.078112545295701
2.4536426,2.8121968449236565,1.0286165,0.21305544651044128
2.4536426,2.401174124561196,1.0286165,0.047381797657199076
2.4536426,0.6852058713775161,1.0286165,0.10331324344491055
2.4536426,2.4047630972186074,1.0286165,0.3101708901929954
2.4536426,4.4531466384347596,1.0286165,0.8209793586070515
2.4536426,2.3154455130752836,1.0286165,0.752872370902067
2.4536426,2.3649800297057895,1.0286165,0.446397317206746
2.4536426,3.2128996334577424,1.0286165,0.9127956039706728
2.4536426,3.223758718512534,1.0286165,0.5466126433291532
2.4536426,3.5343455599709075,1.0286165,1.1778191040343375
2.4536426,1.771402357358102,1.0286165,0.24050092284984492
2.4536426,2.721744186855827,1.0286165,0.8532992106615114
2.4536426,3.3822171808814296,1.0286165,0.02058154479784946
2.4536426,2.024871675865316,1.0286165,0.3209684283288772
2.4536426,2.2179592163258812,1.0286165,0.7277625959843286
2.4536426,2.153987874874293,1.0286165,1.9451808361506442
2.4536426,3.5201059713841776,1.0286165,0.13075479274783697
2.4536426,2.8025732520205784,1.0286165,0.6197631427884862
2.4536426,0.7331163096166868,1.0286165,0.9660582614367121
2.4536426,1.3413538586649632,1.0286165,0.1358612929530525
2.4536426,2.6194879916304563,1.0286165,1.324449941896943
2.4536426,2.976290211714312,1.0286165,0.24859829521816312
2.4536426,2.50376294487375,1.0286165,1.2501189601554576
2.4536426,3.0198403207795903,1.0286165,0.08524730788070611
