real_mean,est_mean,real_S,est_S
2.4536426,2.8846375167424854,1.0286165,0.46005021289666725
2.4536426,2.184539793615931,1.0286165,0.7562187599088576
2.4536426,2.1916823850643015,1.0286165,1.7083231020117302
2.4536426,1.066379292078284,1.0286165,0.2330772285539704
2.4536426,2.8667796547977833,1.0286165,0.43991544935479565
2.4536426,3.599447656805659,1.0286165,1.1080495168989128
2.4536426,1.6166382293806825,1.0286165,0.16821061118566183
2.4536426,2.9867160739800465,1.0286165,0.5093856602015039
2.4536426,3.2141918980289046,1.0286165,0.05693543146341318
2.4536426,2.4232458981810403,1.0286165,1.0242574415536134
2.4536426,2.33590608637668,1.0286165,0.29965302803395977
2.4536426,1.8739396478256651,1.0286165,0.2786905351870931
2.4536426,4.015193143774159,1.0286165,0.03270372639923558
2.4536426,3.0716830620788342,1.0286165,0.2610864647547908
2.4536426,2.51415656718381,1.0286165,0.07160305265757572
2.4536426,2.278486783154202,1.0286165,0.5758324316481078
2.4536426,2.803765936200197,1.0286165,1.004698498161817
2.4536426,1.7879754556940723,1.0286165,0.9441864360674448
2.4536426,2.1376186343473846,1.0286165,1.9452865010449245
2.4536426,1.6407578743499749,1.0286165,0.13808477311084522
2.4536426,2.459230466466014,1.0286165,0.6668445335722442
2.4536426,2.402312660364367,1.0286165,0.36927678938376385
2.4536426,2.246153320352954,1.0286165,1.206795388153013
2.4536426,2.7656335554257905,1.0286165,1.1769597574687496
2.4536426,2.4130045510874902,1.0286165,0.519663689370341
2.4536426,3.5101232586147013,1.0286165,1.1235560409346308
2.4536426,3.27843875704437,1.0286165,0.8973193152854486
2.4536426,2.373367180419904,1.0286165,0.7736980499115004
2.4536426,2.4569030770341973,1.0286165,0.28667925749511003
2.4536426,2.5250913580363274,1.0286165,0.744045341375535
2.4536426,2.5914981359832017,1.0286165,0.06937660202669038
2.4536426,2.5332368840263215,1.0286165,0.2779753500901001
2.4536426,1.9755418986135158,1.0286165,0.7639770722750665
2.4536426,2.680718733422087,1.0286165,0.022745818092404724
2.4536426,2.4573846794766614,1.0286165,0.5986317223102109
2.4536426,2.5750008174300865,1.0286165,0.9244053965995
2.4536426,3.5547413487243285,1.0286165,1.239688768122904
2.4536426,3.833985148397189,1.0286165,0.6741321666118507
2.4536426,2.3041201534028213,1.0286165,0.420182756397816
2.4536426,1.7953125973763275,1.0286165,0.6966695623275965
2.4536426,2.0797827429337894,1.0286165,0.11210693764900848
2.4536426,2.0124853017127715,1.0286165,1.2696679135767799
2.4536426,2.637881389462894,1.0286165,0.07258501326672384
2.4536426,2.65028960752942,1.0286165,0.1873699457919531
2.4536426,3.385498149610528,1.0286165,0.7574008826042031
2.4536426,3.1152926182454603,1.0286165,1.2027301889350497
2.4536426,2.3246258498494807,1.0286165,0.1358648483840572
2.4536426,1.6489006771078842,1.0286165,0.1050986841715269
2.4536426,2.091096900907116,1.0286165,0.23597815252118126
2.4536426,1.8190287068799873,1.0286165,1.2127110965033179
2.4536426,2.378416646915306,1.0286165,0.9652584437892328
2.4536426,2.481813677525281,1.0286165,0.276265605481947
2.4536426,1.1550397717124992,1.0286165,0.3285913744998129
2.4536426,3.8193296664635974,1.0286165,0.2892728535440736
2.4536426,2.355599171580728,1.0286165,0.1350555895443648
2.4536426,3.1218486182291465,1.0286165,0.02384434103683608
2.4536426,1.8419510991646493,1.0286165,0.6546289236109435
2.4536426,1.9977704336863171,1.0286165,0.2746905136903295
2.4536426,1.3642576610322708,1.0286165,0.14392456174213253
2.4536426,2.1919452503751757,1.0286165,0.8370206977103803
2.4536426,0.7365146477014798,1.0286165,0.5672196946617581
2.4536426,0.882357844426978,1.0286165,1.427579206885818
2.4536426,1.6465179834979187,1.0286165,0.3727971804566479
2.4536426,1.2412556379096484,1.0286165,0.06353401606904296
2.4536426,2.4300663177457444,1.0286165,0.17851816680475463
2.4536426,3.231885738267227,1.0286165,0.15399174582684338
2.4536426,1.759096908527793,1.0286165,1.1667099314607245
2.4536426,1.471501796325004,1.0286165,1.773457130732326
2.4536426,3.05278059742348,1.0286165,0.1943990916023377
2.4536426,3.5548072021466846,1.0286165,0.7353333431416929
2.4536426,1.9288742128951435,1.0286165,0.3925037637420423
2.4536426,2.2589679196635926,1.0286165,0.07564637611049263
2.4536426,1.1318003371280563,1.0286165,0.45170574354352033
2.4536426,1.8977341751348833,1.0286165,0.7640000394802721
2.4536426,3.108482469308404,1.0286165,0.03451014861810697
2.4536426,2.306710062808394,1.0286165,0.3651435866038344
2.4536426,2.8896824654275104,1.0286165,0.8742266670648489
2.4536426,3.50189822141073,1.0286165,0.6857420121278799
2.4536426,2.6172923590434785,1.0286165,0.5215751851521528
2.4536426,3.514549170432173,1.0286165,0.493112829061366
2.4536426,1.8564901959258342,1.0286165,0.49398459480642476
2.4536426,3.180732592073941,1.0286165,0.4666501496622082
2.4536426,3.1674486887344826,1.0286165,0.6164701450640462
2.4536426,2.4841517528647907,1.0286165,0.3967390205764405
2.4536426,3.223079905521193,1.0286165,0.13991929572712447
2.4536426,1.7168365871725766,1.0286165,0.876482808931402
